Archive;Volume;Path;Contenuto Volume;Numero Totale Record Associati;Numero Record Cancellati Logicamente;Campo Tecnico (Esiste Si/No)
Metro_PEC;88207;\\10.0.0.122\Volume-177\metro\pec\88207;Inesistente;2;0;Si
Metro_PEC;88208;\\10.0.0.122\Volume-177\metro\pec\88208;Inesistente;2;0;Si
Metro_PEC;88209;\\10.0.0.122\Volume-177\metro\pec\88209;Inesistente;3;0;Si
Metro_PEC;88210;\\10.0.0.122\Volume-177\metro\pec\88210;Inesistente;3;0;Si
Metro_PEC;88211;\\10.0.0.122\Volume-177\metro\pec\88211;Inesistente;1;0;Si
Metro_PEC;88212;\\10.0.0.122\Volume-177\metro\pec\88212;Inesistente;1;0;Si
Metro_PEC;88213;\\10.0.0.122\Volume-177\metro\pec\88213;Inesistente;1;0;Si
Metro_PEC;88214;\\10.0.0.122\Volume-177\metro\pec\88214;Inesistente;1;0;Si
Metro_PEC;88215;\\10.0.0.122\Volume-177\metro\pec\88215;Inesistente;1;0;Si
Metro_PEC;88216;\\10.0.0.122\Volume-177\metro\pec\88216;Inesistente;2;0;Si
Metro_PEC;88217;\\10.0.0.122\Volume-177\metro\pec\88217;Inesistente;3;0;Si
Metro_PEC;88218;\\10.0.0.122\Volume-177\metro\pec\88218;Inesistente;1;0;Si
Metro_PEC;88219;\\10.0.0.122\Volume-177\metro\pec\88219;Inesistente;7;0;Si
Metro_PEC;88220;\\10.0.0.122\Volume-177\metro\pec\88220;Inesistente;2;0;Si
Metro_PEC;88221;\\10.0.0.122\Volume-177\metro\pec\88221;Inesistente;4;0;Si
Metro_PEC;88222;\\10.0.0.122\Volume-177\metro\pec\88222;Inesistente;1;0;Si
Metro_PEC;88223;\\10.0.0.122\Volume-177\metro\pec\88223;Inesistente;1;0;Si
Metro_PEC;88224;\\10.0.0.122\Volume-177\metro\pec\88224;Inesistente;3;0;Si
Metro_PEC;88225;\\10.0.0.122\Volume-177\metro\pec\88225;Inesistente;1;0;Si
Metro_PEC;88226;\\10.0.0.122\Volume-177\metro\pec\88226;Inesistente;2;0;Si
Metro_PEC;88227;\\10.0.0.122\Volume-177\metro\pec\88227;Inesistente;1;0;Si
Metro_PEC;88228;\\10.0.0.122\Volume-177\metro\pec\88228;Inesistente;1;0;Si
Metro_PEC;88229;\\10.0.0.122\Volume-177\metro\pec\88229;Inesistente;4;0;Si
Metro_PEC;88230;\\10.0.0.122\Volume-177\metro\pec\88230;Inesistente;2;0;Si
Metro_PEC;88231;\\10.0.0.122\Volume-177\metro\pec\88231;Inesistente;25;0;Si
Metro_PEC;88232;\\10.0.0.122\Volume-177\metro\pec\88232;Inesistente;11;0;Si
Metro_PEC;88233;\\10.0.0.122\Volume-177\metro\pec\88233;Inesistente;1;0;Si
Metro_PEC;88234;\\10.0.0.122\Volume-177\metro\pec\88234;Inesistente;5;0;Si
Metro_PEC;88235;\\10.0.0.122\Volume-177\metro\pec\88235;Inesistente;1;0;Si
Metro_PEC;88236;\\10.0.0.122\Volume-177\metro\pec\88236;Inesistente;1;0;Si
Metro_PEC;88237;\\10.0.0.122\Volume-177\metro\pec\88237;Inesistente;1;0;Si
Metro_PEC;88238;\\10.0.0.122\Volume-177\metro\pec\88238;Inesistente;2;0;Si
Metro_PEC;88239;\\10.0.0.122\Volume-177\metro\pec\88239;Inesistente;2;0;Si
Metro_PEC;88240;\\10.0.0.122\Volume-177\metro\pec\88240;Inesistente;1;0;Si
Metro_PEC;88241;\\10.0.0.122\Volume-177\metro\pec\88241;Inesistente;1;0;Si
Metro_PEC;88242;\\10.0.0.122\Volume-177\metro\pec\88242;Inesistente;1;0;Si
Metro_PEC;88243;\\10.0.0.122\Volume-177\metro\pec\88243;Inesistente;13;0;Si
Metro_PEC;88244;\\10.0.0.122\Volume-177\metro\pec\88244;Inesistente;1;0;Si
Metro_PEC;88245;\\10.0.0.122\Volume-177\metro\pec\88245;Inesistente;3;0;Si
Metro_PEC;88246;\\10.0.0.122\Volume-177\metro\pec\88246;Inesistente;1;0;Si
Metro_PEC;88247;\\10.0.0.122\Volume-177\metro\pec\88247;Inesistente;1;0;Si
Metro_PEC;88248;\\10.0.0.122\Volume-177\metro\pec\88248;Inesistente;6;0;Si
Metro_PEC;88249;\\10.0.0.122\Volume-177\metro\pec\88249;Inesistente;1;0;Si
Metro_PEC;88250;\\10.0.0.122\Volume-177\metro\pec\88250;Inesistente;1;0;Si
Metro_PEC;88251;\\10.0.0.122\Volume-177\metro\pec\88251;Inesistente;1;0;Si
Metro_PEC;88252;\\10.0.0.122\Volume-177\metro\pec\88252;Inesistente;2;0;Si
Metro_PEC;88253;\\10.0.0.122\Volume-177\metro\pec\88253;Inesistente;2;0;Si
Metro_PEC;88254;\\10.0.0.122\Volume-177\metro\pec\88254;Inesistente;4;0;Si
Metro_PEC;88255;\\10.0.0.122\Volume-177\metro\pec\88255;Inesistente;2;0;Si
Metro_PEC;88256;\\10.0.0.122\Volume-177\metro\pec\88256;Inesistente;1;0;Si
Metro_PEC;88257;\\10.0.0.122\Volume-177\metro\pec\88257;Inesistente;4;0;Si
Metro_PEC;88258;\\10.0.0.122\Volume-177\metro\pec\88258;Inesistente;2;0;Si
Metro_PEC;88259;\\10.0.0.122\Volume-177\metro\pec\88259;Inesistente;1;0;Si
Metro_PEC;88260;\\10.0.0.122\Volume-177\metro\pec\88260;Inesistente;1;0;Si
Metro_PEC;88261;\\10.0.0.122\Volume-177\metro\pec\88261;Inesistente;1;0;Si
Metro_PEC;88262;\\10.0.0.122\Volume-177\metro\pec\88262;Inesistente;1;0;Si
Metro_PEC;88263;\\10.0.0.122\Volume-177\metro\pec\88263;Inesistente;4;0;Si
Metro_PEC;88264;\\10.0.0.122\Volume-177\metro\pec\88264;Inesistente;14;0;Si
Metro_PEC;88265;\\10.0.0.122\Volume-177\metro\pec\88265;Inesistente;1;0;Si
Metro_PEC;88266;\\10.0.0.122\Volume-177\metro\pec\88266;Inesistente;1;0;Si
Metro_PEC;88267;\\10.0.0.122\Volume-177\metro\pec\88267;Inesistente;1;0;Si
Metro_PEC;88268;\\10.0.0.122\Volume-177\metro\pec\88268;Inesistente;1;0;Si
Metro_PEC;88269;\\10.0.0.122\Volume-177\metro\pec\88269;Inesistente;2;0;Si
Metro_PEC;88270;\\10.0.0.122\Volume-177\metro\pec\88270;Inesistente;1;0;Si
Metro_PEC;88271;\\10.0.0.122\Volume-177\metro\pec\88271;Inesistente;2;0;Si
Metro_PEC;88272;\\10.0.0.122\Volume-177\metro\pec\88272;Inesistente;1;0;Si
Metro_PEC;88273;\\10.0.0.122\Volume-177\metro\pec\88273;Inesistente;2;0;Si
Metro_PEC;88274;\\10.0.0.122\Volume-177\metro\pec\88274;Inesistente;1;0;Si
Metro_PEC;88275;\\10.0.0.122\Volume-177\metro\pec\88275;Inesistente;2;0;Si
Metro_PEC;88276;\\10.0.0.122\Volume-177\metro\pec\88276;Inesistente;20;0;Si
Metro_PEC;88277;\\10.0.0.122\Volume-177\metro\pec\88277;Inesistente;25;0;Si
Metro_PEC;88278;\\10.0.0.122\Volume-177\metro\pec\88278;Inesistente;8;0;Si
Metro_PEC;88279;\\10.0.0.122\Volume-177\metro\pec\88279;Inesistente;1;0;Si
Metro_PEC;88280;\\10.0.0.122\Volume-177\metro\pec\88280;Inesistente;6;0;Si
Metro_PEC;88281;\\10.0.0.122\Volume-177\metro\pec\88281;Inesistente;1;0;Si
Metro_PEC;88282;\\10.0.0.122\Volume-177\metro\pec\88282;Inesistente;2;0;Si
Metro_PEC;88283;\\10.0.0.122\Volume-177\metro\pec\88283;Inesistente;5;0;Si
Metro_PEC;88284;\\10.0.0.122\Volume-177\metro\pec\88284;Inesistente;4;0;Si
Metro_PEC;88285;\\10.0.0.122\Volume-177\metro\pec\88285;Inesistente;4;0;Si
Metro_PEC;88286;\\10.0.0.122\Volume-177\metro\pec\88286;Inesistente;1;0;Si
Metro_PEC;88287;\\10.0.0.122\Volume-177\metro\pec\88287;Inesistente;25;0;Si
Metro_PEC;88288;\\10.0.0.122\Volume-177\metro\pec\88288;Inesistente;25;0;Si
Metro_PEC;88289;\\10.0.0.122\Volume-177\metro\pec\88289;Inesistente;10;0;Si
Metro_PEC;88290;\\10.0.0.122\Volume-177\metro\pec\88290;Inesistente;1;0;Si
Metro_PEC;88291;\\10.0.0.122\Volume-177\metro\pec\88291;Inesistente;1;0;Si
Metro_PEC;88292;\\10.0.0.122\Volume-177\metro\pec\88292;Inesistente;1;0;Si
Metro_PEC;88293;\\10.0.0.122\Volume-177\metro\pec\88293;Inesistente;1;0;Si
Metro_PEC;88294;\\10.0.0.122\Volume-177\metro\pec\88294;Inesistente;5;0;Si
Metro_PEC;88295;\\10.0.0.122\Volume-177\metro\pec\88295;Inesistente;1;0;Si
Metro_PEC;88296;\\10.0.0.122\Volume-177\metro\pec\88296;Inesistente;1;0;Si
Metro_PEC;88297;\\10.0.0.122\Volume-177\metro\pec\88297;Inesistente;2;0;Si
Metro_PEC;88298;\\10.0.0.122\Volume-177\metro\pec\88298;Inesistente;17;0;Si
Metro_PEC;88299;\\10.0.0.122\Volume-177\metro\pec\88299;Inesistente;1;0;Si
Metro_PEC;88300;\\10.0.0.122\Volume-177\metro\pec\88300;Inesistente;13;0;Si
Metro_PEC;88301;\\10.0.0.122\Volume-177\metro\pec\88301;Inesistente;2;0;Si
Metro_PEC;88302;\\10.0.0.122\Volume-177\metro\pec\88302;Inesistente;3;0;Si
Metro_PEC;88303;\\10.0.0.122\Volume-177\metro\pec\88303;Inesistente;1;0;Si
Metro_PEC;88304;\\10.0.0.122\Volume-177\metro\pec\88304;Inesistente;4;0;Si
Metro_PEC;88305;\\10.0.0.122\Volume-177\metro\pec\88305;Inesistente;3;0;Si
Metro_PEC;88306;\\10.0.0.122\Volume-177\metro\pec\88306;Inesistente;1;0;Si
Metro_PEC;88307;\\10.0.0.122\Volume-177\metro\pec\88307;Inesistente;2;0;Si
Metro_PEC;88308;\\10.0.0.122\Volume-177\metro\pec\88308;Inesistente;1;0;Si
Metro_PEC;88309;\\10.0.0.122\Volume-177\metro\pec\88309;Inesistente;1;0;Si
Metro_PEC;88310;\\10.0.0.122\Volume-177\metro\pec\88310;Inesistente;1;0;Si
Metro_PEC;88311;\\10.0.0.122\Volume-177\metro\pec\88311;Inesistente;5;0;Si
Metro_PEC;88312;\\10.0.0.122\Volume-177\metro\pec\88312;Inesistente;6;0;Si
Metro_PEC;88313;\\10.0.0.122\Volume-177\metro\pec\88313;Inesistente;10;0;Si
Metro_PEC;88314;\\10.0.0.122\Volume-177\metro\pec\88314;Inesistente;9;0;Si
Metro_PEC;88315;\\10.0.0.122\Volume-177\metro\pec\88315;Inesistente;12;0;Si
Metro_PEC;88316;\\10.0.0.122\Volume-177\metro\pec\88316;Inesistente;2;0;Si
Metro_PEC;88317;\\10.0.0.122\Volume-177\metro\pec\88317;Inesistente;1;0;Si
Metro_PEC;88318;\\10.0.0.122\Volume-177\metro\pec\88318;Inesistente;1;0;Si
Metro_PEC;88319;\\10.0.0.122\Volume-177\metro\pec\88319;Inesistente;2;0;Si
Metro_PEC;88320;\\10.0.0.122\Volume-177\metro\pec\88320;Inesistente;1;0;Si
Metro_PEC;88321;\\10.0.0.122\Volume-177\metro\pec\88321;Inesistente;9;0;Si
Metro_PEC;88322;\\10.0.0.122\Volume-177\metro\pec\88322;Inesistente;4;0;Si
Metro_PEC;88323;\\10.0.0.122\Volume-177\metro\pec\88323;Inesistente;5;0;Si
Metro_PEC;88324;\\10.0.0.122\Volume-177\metro\pec\88324;Inesistente;5;0;Si
Metro_PEC;88325;\\10.0.0.122\Volume-177\metro\pec\88325;Inesistente;4;0;Si
Metro_PEC;88326;\\10.0.0.122\Volume-177\metro\pec\88326;Inesistente;2;0;Si
Metro_PEC;88327;\\10.0.0.122\Volume-177\metro\pec\88327;Inesistente;1;0;Si
Metro_PEC;88328;\\10.0.0.122\Volume-177\metro\pec\88328;Inesistente;1;0;Si
Metro_PEC;88329;\\10.0.0.122\Volume-177\metro\pec\88329;Inesistente;1;0;Si
Metro_PEC;88330;\\10.0.0.122\Volume-177\metro\pec\88330;Inesistente;7;0;Si
Metro_PEC;88331;\\10.0.0.122\Volume-177\metro\pec\88331;Inesistente;6;0;Si
Metro_PEC;88332;\\10.0.0.122\Volume-177\metro\pec\88332;Inesistente;8;0;Si
Metro_PEC;88333;\\10.0.0.122\Volume-177\metro\pec\88333;Inesistente;1;0;Si
Metro_PEC;88334;\\10.0.0.122\Volume-177\metro\pec\88334;Inesistente;1;0;Si
Metro_PEC;88335;\\10.0.0.122\Volume-177\metro\pec\88335;Inesistente;3;0;Si
Metro_PEC;88336;\\10.0.0.122\Volume-177\metro\pec\88336;Inesistente;5;0;Si
Metro_PEC;88337;\\10.0.0.122\Volume-177\metro\pec\88337;Inesistente;1;0;Si
Metro_PEC;88338;\\10.0.0.122\Volume-177\metro\pec\88338;Inesistente;2;0;Si
Metro_PEC;88339;\\10.0.0.122\Volume-177\metro\pec\88339;Inesistente;2;0;Si
Metro_PEC;88340;\\10.0.0.122\Volume-177\metro\pec\88340;Inesistente;1;0;Si
Metro_PEC;88341;\\10.0.0.122\Volume-177\metro\pec\88341;Inesistente;1;0;Si
Metro_PEC;88342;\\10.0.0.122\Volume-177\metro\pec\88342;Inesistente;2;0;Si
Metro_PEC;88343;\\10.0.0.122\Volume-177\metro\pec\88343;Inesistente;2;0;Si
Metro_PEC;88344;\\10.0.0.122\Volume-177\metro\pec\88344;Inesistente;1;0;Si
Metro_PEC;88345;\\10.0.0.122\Volume-177\metro\pec\88345;Inesistente;17;0;Si
Metro_PEC;88346;\\10.0.0.122\Volume-177\metro\pec\88346;Inesistente;1;0;Si
Metro_PEC;88347;\\10.0.0.122\Volume-177\metro\pec\88347;Inesistente;2;0;Si
Metro_PEC;88348;\\10.0.0.122\Volume-177\metro\pec\88348;Inesistente;2;0;Si
Metro_PEC;88349;\\10.0.0.122\Volume-177\metro\pec\88349;Inesistente;1;0;Si
Metro_PEC;88350;\\10.0.0.122\Volume-177\metro\pec\88350;Inesistente;1;0;Si
Metro_PEC;88351;\\10.0.0.122\Volume-177\metro\pec\88351;Inesistente;1;0;Si
Metro_PEC;88352;\\10.0.0.122\Volume-177\metro\pec\88352;Inesistente;1;0;Si
Metro_PEC;88353;\\10.0.0.122\Volume-177\metro\pec\88353;Inesistente;2;0;Si
Metro_PEC;88354;\\10.0.0.122\Volume-177\metro\pec\88354;Inesistente;3;0;Si
Metro_PEC;88355;\\10.0.0.122\Volume-177\metro\pec\88355;Inesistente;2;0;Si
Metro_PEC;88356;\\10.0.0.122\Volume-177\metro\pec\88356;Inesistente;5;0;Si
Metro_PEC;88357;\\10.0.0.122\Volume-177\metro\pec\88357;Inesistente;8;0;Si
Metro_PEC;88358;\\10.0.0.122\Volume-177\metro\pec\88358;Inesistente;1;0;Si
Metro_PEC;88359;\\10.0.0.122\Volume-177\metro\pec\88359;Inesistente;1;0;Si
Metro_PEC;88360;\\10.0.0.122\Volume-177\metro\pec\88360;Inesistente;2;0;Si
Metro_PEC;88361;\\10.0.0.122\Volume-177\metro\pec\88361;Inesistente;1;0;Si
Metro_PEC;88362;\\10.0.0.122\Volume-177\metro\pec\88362;Inesistente;2;0;Si
Metro_PEC;88363;\\10.0.0.122\Volume-177\metro\pec\88363;Inesistente;24;0;Si
Metro_PEC;88364;\\10.0.0.122\Volume-177\metro\pec\88364;Inesistente;4;0;Si
Metro_PEC;88365;\\10.0.0.122\Volume-177\metro\pec\88365;Inesistente;4;0;Si
Metro_PEC;88366;\\10.0.0.122\Volume-177\metro\pec\88366;Inesistente;2;0;Si
Metro_PEC;88367;\\10.0.0.122\Volume-177\metro\pec\88367;Inesistente;7;0;Si
Metro_PEC;88368;\\10.0.0.122\Volume-177\metro\pec\88368;Inesistente;1;0;Si
Metro_PEC;88369;\\10.0.0.122\Volume-177\metro\pec\88369;Inesistente;2;0;Si
Metro_PEC;88370;\\10.0.0.122\Volume-177\metro\pec\88370;Inesistente;1;0;Si
Metro_PEC;88371;\\10.0.0.122\Volume-177\metro\pec\88371;Inesistente;1;0;Si
Metro_PEC;88372;\\10.0.0.122\Volume-177\metro\pec\88372;Inesistente;2;0;Si
Metro_PEC;88373;\\10.0.0.122\Volume-177\metro\pec\88373;Inesistente;1;0;Si
Metro_PEC;88374;\\10.0.0.122\Volume-177\metro\pec\88374;Inesistente;1;0;Si
Metro_PEC;88375;\\10.0.0.122\Volume-177\metro\pec\88375;Inesistente;2;0;Si
Metro_PEC;88376;\\10.0.0.122\Volume-177\metro\pec\88376;Inesistente;2;0;Si
Metro_PEC;88377;\\10.0.0.122\Volume-177\metro\pec\88377;Inesistente;1;0;Si
Metro_PEC;88378;\\10.0.0.122\Volume-177\metro\pec\88378;Inesistente;1;0;Si
Metro_PEC;88379;\\10.0.0.122\Volume-177\metro\pec\88379;Inesistente;2;0;Si
Metro_PEC;88380;\\10.0.0.122\Volume-177\metro\pec\88380;Inesistente;2;0;Si
Metro_PEC;88381;\\10.0.0.122\Volume-177\metro\pec\88381;Inesistente;25;0;Si
Metro_PEC;88382;\\10.0.0.122\Volume-177\metro\pec\88382;Inesistente;25;0;Si
Metro_PEC;88383;\\10.0.0.122\Volume-177\metro\pec\88383;Inesistente;15;0;Si
Metro_PEC;88384;\\10.0.0.122\Volume-177\metro\pec\88384;Inesistente;3;0;Si
Metro_PEC;88385;\\10.0.0.122\Volume-177\metro\pec\88385;Inesistente;4;0;Si
Metro_PEC;88386;\\10.0.0.122\Volume-177\metro\pec\88386;Inesistente;6;0;Si
Metro_PEC;88387;\\10.0.0.122\Volume-177\metro\pec\88387;Inesistente;2;0;Si
Metro_PEC;88388;\\10.0.0.122\Volume-177\metro\pec\88388;Inesistente;2;0;Si
Metro_PEC;88389;\\10.0.0.122\Volume-177\metro\pec\88389;Inesistente;3;0;Si
Metro_PEC;88390;\\10.0.0.122\Volume-177\metro\pec\88390;Inesistente;8;0;Si
Metro_PEC;88391;\\10.0.0.122\Volume-177\metro\pec\88391;Inesistente;2;0;Si
Metro_PEC;88392;\\10.0.0.122\Volume-177\metro\pec\88392;Inesistente;3;0;Si
Metro_PEC;88393;\\10.0.0.122\Volume-177\metro\pec\88393;Inesistente;25;0;Si
Metro_PEC;88394;\\10.0.0.122\Volume-177\metro\pec\88394;Inesistente;8;0;Si
Metro_PEC;88395;\\10.0.0.122\Volume-177\metro\pec\88395;Inesistente;1;0;Si
Metro_PEC;88396;\\10.0.0.122\Volume-177\metro\pec\88396;Inesistente;2;0;Si
Metro_PEC;88397;\\10.0.0.122\Volume-177\metro\pec\88397;Inesistente;1;0;Si
Metro_PEC;88398;\\10.0.0.122\Volume-177\metro\pec\88398;Inesistente;1;0;Si
Metro_PEC;88399;\\10.0.0.122\Volume-177\metro\pec\88399;Inesistente;3;0;Si
Metro_PEC;88400;\\10.0.0.122\Volume-177\metro\pec\88400;Inesistente;25;0;Si
Metro_PEC;88401;\\10.0.0.122\Volume-177\metro\pec\88401;Inesistente;25;0;Si
Metro_PEC;88402;\\10.0.0.122\Volume-177\metro\pec\88402;Inesistente;23;0;Si
Metro_PEC;88403;\\10.0.0.122\Volume-177\metro\pec\88403;Inesistente;2;0;Si
Metro_PEC;88404;\\10.0.0.122\Volume-177\metro\pec\88404;Inesistente;2;0;Si
Metro_PEC;88405;\\10.0.0.122\Volume-177\metro\pec\88405;Inesistente;2;0;Si
Metro_PEC;88406;\\10.0.0.122\Volume-177\metro\pec\88406;Inesistente;3;0;Si
Metro_PEC;88407;\\10.0.0.122\Volume-177\metro\pec\88407;Inesistente;9;0;Si
Metro_PEC;88408;\\10.0.0.122\Volume-177\metro\pec\88408;Inesistente;2;0;Si
Metro_PEC;88409;\\10.0.0.122\Volume-177\metro\pec\88409;Inesistente;1;0;Si
Metro_PEC;88410;\\10.0.0.122\Volume-177\metro\pec\88410;Inesistente;1;0;Si
Metro_PEC;88411;\\10.0.0.122\Volume-177\metro\pec\88411;Inesistente;1;0;Si
Metro_PEC;88412;\\10.0.0.122\Volume-177\metro\pec\88412;Inesistente;1;0;Si
Metro_PEC;88413;\\10.0.0.122\Volume-177\metro\pec\88413;Inesistente;3;0;Si
Metro_PEC;88414;\\10.0.0.122\Volume-177\metro\pec\88414;Inesistente;1;0;Si
Metro_PEC;88415;\\10.0.0.122\Volume-177\metro\pec\88415;Inesistente;1;0;Si
Metro_PEC;88416;\\10.0.0.122\Volume-177\metro\pec\88416;Inesistente;1;0;Si
Metro_PEC;88417;\\10.0.0.122\Volume-177\metro\pec\88417;Inesistente;1;0;Si
Metro_PEC;88418;\\10.0.0.122\Volume-177\metro\pec\88418;Inesistente;3;0;Si
Metro_PEC;88419;\\10.0.0.122\Volume-177\metro\pec\88419;Inesistente;2;0;Si
Metro_PEC;88420;\\10.0.0.122\Volume-177\metro\pec\88420;Inesistente;3;0;Si
Metro_PEC;88421;\\10.0.0.122\Volume-177\metro\pec\88421;Inesistente;1;0;Si
Metro_PEC;88422;\\10.0.0.122\Volume-177\metro\pec\88422;Inesistente;3;0;Si
Metro_PEC;88423;\\10.0.0.122\Volume-177\metro\pec\88423;Inesistente;1;0;Si
Metro_PEC;88424;\\10.0.0.122\Volume-177\metro\pec\88424;Inesistente;2;0;Si
Metro_PEC;88425;\\10.0.0.122\Volume-177\metro\pec\88425;Inesistente;2;0;Si
Metro_PEC;88426;\\10.0.0.122\Volume-177\metro\pec\88426;Inesistente;17;0;Si
Metro_PEC;88427;\\10.0.0.122\Volume-177\metro\pec\88427;Inesistente;1;0;Si
Metro_PEC;88428;\\10.0.0.122\Volume-177\metro\pec\88428;Inesistente;8;0;Si
Metro_PEC;88429;\\10.0.0.122\Volume-177\metro\pec\88429;Inesistente;2;0;Si
Metro_PEC;88430;\\10.0.0.122\Volume-177\metro\pec\88430;Inesistente;3;0;Si
Metro_PEC;88431;\\10.0.0.122\Volume-177\metro\pec\88431;Inesistente;1;0;Si
Metro_PEC;88432;\\10.0.0.122\Volume-177\metro\pec\88432;Inesistente;1;0;Si
Metro_PEC;88433;\\10.0.0.122\Volume-177\metro\pec\88433;Inesistente;1;0;Si
Metro_PEC;88434;\\10.0.0.122\Volume-177\metro\pec\88434;Inesistente;1;0;Si
Metro_PEC;88435;\\10.0.0.122\Volume-177\metro\pec\88435;Inesistente;3;0;Si
Metro_PEC;88436;\\10.0.0.122\Volume-177\metro\pec\88436;Inesistente;1;0;Si
Metro_PEC;88437;\\10.0.0.122\Volume-177\metro\pec\88437;Inesistente;3;0;Si
Metro_PEC;88438;\\10.0.0.122\Volume-177\metro\pec\88438;Inesistente;1;0;Si
Metro_PEC;88439;\\10.0.0.122\Volume-177\metro\pec\88439;Inesistente;2;0;Si
Metro_PEC;88440;\\10.0.0.122\Volume-177\metro\pec\88440;Inesistente;1;0;Si
Metro_PEC;88441;\\10.0.0.122\Volume-177\metro\pec\88441;Inesistente;1;0;Si
Metro_PEC;88442;\\10.0.0.122\Volume-177\metro\pec\88442;Inesistente;7;0;Si
Metro_PEC;88443;\\10.0.0.122\Volume-177\metro\pec\88443;Inesistente;3;0;Si
Metro_PEC;88444;\\10.0.0.122\Volume-177\metro\pec\88444;Inesistente;1;0;Si
Metro_PEC;88445;\\10.0.0.122\Volume-177\metro\pec\88445;Inesistente;3;0;Si
Metro_PEC;88446;\\10.0.0.122\Volume-177\metro\pec\88446;Inesistente;6;0;Si
Metro_PEC;88447;\\10.0.0.122\Volume-177\metro\pec\88447;Inesistente;1;0;Si
Metro_PEC;88448;\\10.0.0.122\Volume-177\metro\pec\88448;Inesistente;3;0;Si
Metro_PEC;88449;\\10.0.0.122\Volume-177\metro\pec\88449;Inesistente;2;0;Si
Metro_PEC;88450;\\10.0.0.122\Volume-177\metro\pec\88450;Inesistente;1;0;Si
Metro_PEC;88451;\\10.0.0.122\Volume-177\metro\pec\88451;Inesistente;1;0;Si
Metro_PEC;88452;\\10.0.0.122\Volume-177\metro\pec\88452;Inesistente;1;0;Si
Metro_PEC;88453;\\10.0.0.122\Volume-177\metro\pec\88453;Inesistente;1;0;Si
Metro_PEC;88454;\\10.0.0.122\Volume-177\metro\pec\88454;Inesistente;4;0;Si
Metro_PEC;88455;\\10.0.0.122\Volume-177\metro\pec\88455;Inesistente;1;0;Si
Metro_PEC;88456;\\10.0.0.122\Volume-177\metro\pec\88456;Inesistente;1;0;Si
Metro_PEC;88457;\\10.0.0.122\Volume-177\metro\pec\88457;Inesistente;1;0;Si
Metro_PEC;88458;\\10.0.0.122\Volume-177\metro\pec\88458;Inesistente;2;0;Si
Metro_PEC;88459;\\10.0.0.122\Volume-177\metro\pec\88459;Inesistente;5;0;Si
Metro_PEC;88460;\\10.0.0.122\Volume-177\metro\pec\88460;Inesistente;3;0;Si
Metro_PEC;88461;\\10.0.0.122\Volume-177\metro\pec\88461;Inesistente;1;0;Si
Metro_PEC;88462;\\10.0.0.122\Volume-177\metro\pec\88462;Inesistente;1;0;Si
Metro_PEC;88463;\\10.0.0.122\Volume-177\metro\pec\88463;Inesistente;1;0;Si
Metro_PEC;88464;\\10.0.0.122\Volume-177\metro\pec\88464;Inesistente;2;0;Si
Metro_PEC;88465;\\10.0.0.122\Volume-177\metro\pec\88465;Inesistente;1;0;Si
Metro_PEC;88466;\\10.0.0.122\Volume-177\metro\pec\88466;Inesistente;2;0;Si
Metro_PEC;88467;\\10.0.0.122\Volume-177\metro\pec\88467;Inesistente;1;0;Si
Metro_PEC;88468;\\10.0.0.122\Volume-177\metro\pec\88468;Inesistente;23;0;Si
Metro_PEC;88469;\\10.0.0.122\Volume-177\metro\pec\88469;Inesistente;1;0;Si
Metro_PEC;88470;\\10.0.0.122\Volume-177\metro\pec\88470;Inesistente;2;0;Si
Metro_PEC;88471;\\10.0.0.122\Volume-177\metro\pec\88471;Inesistente;25;0;Si
Metro_PEC;88472;\\10.0.0.122\Volume-177\metro\pec\88472;Inesistente;10;0;Si
Metro_PEC;88473;\\10.0.0.122\Volume-177\metro\pec\88473;Inesistente;2;0;Si
Metro_PEC;88474;\\10.0.0.122\Volume-177\metro\pec\88474;Inesistente;4;0;Si
Metro_PEC;88475;\\10.0.0.122\Volume-177\metro\pec\88475;Inesistente;1;0;Si
Metro_PEC;88476;\\10.0.0.122\Volume-177\metro\pec\88476;Inesistente;1;0;Si
Metro_PEC;88477;\\10.0.0.122\Volume-177\metro\pec\88477;Inesistente;1;0;Si
Metro_PEC;88478;\\10.0.0.122\Volume-177\metro\pec\88478;Inesistente;4;0;Si
Metro_PEC;88479;\\10.0.0.122\Volume-177\metro\pec\88479;Inesistente;1;0;Si
Metro_PEC;88480;\\10.0.0.122\Volume-177\metro\pec\88480;Inesistente;1;0;Si
Metro_PEC;88481;\\10.0.0.122\Volume-177\metro\pec\88481;Inesistente;1;0;Si
Metro_PEC;88482;\\10.0.0.122\Volume-177\metro\pec\88482;Inesistente;1;0;Si
Metro_PEC;88483;\\10.0.0.122\Volume-177\metro\pec\88483;Inesistente;1;0;Si
Metro_PEC;88484;\\10.0.0.122\Volume-177\metro\pec\88484;Inesistente;1;0;Si
Metro_PEC;88485;\\10.0.0.122\Volume-177\metro\pec\88485;Inesistente;1;0;Si
Metro_PEC;88486;\\10.0.0.122\Volume-177\metro\pec\88486;Inesistente;1;0;Si
Metro_PEC;88487;\\10.0.0.122\Volume-177\metro\pec\88487;Inesistente;1;0;Si
Metro_PEC;88488;\\10.0.0.122\Volume-177\metro\pec\88488;Inesistente;2;0;Si
Metro_PEC;88489;\\10.0.0.122\Volume-177\metro\pec\88489;Inesistente;2;0;Si
Metro_PEC;88490;\\10.0.0.122\Volume-177\metro\pec\88490;Inesistente;14;0;Si
